id,url,title,summary,published,imageurl,source,score,adverb_count,adjective_count,noun_count,pronoun_count,verb_count,apiname
5377,https://theprint.in/politics/in-eye-of-cash-for-votes-row-vinod-tawde-groomed-by-munde-mahajan-no-stranger-to-intra-party-politics/2365687/,"In eye of cash-for-votes row, Vinod Tawde, groomed by Munde & Mahajan, no stranger to intra-party politics","From ABVP to BJP national general secretary, Tawde is known for his cadre-building skills. Of late, his name has been doing the rounds as one of BJP’s possible picks as Maharashtra CM.",2024-11-20 16:40:59,https://static.theprint.in/wp-content/uploads/2024/11/Tawde.jpg,ThePrint,0.05867598250126386,82,104,601,78,309,Gnews
5378,https://www.devdiscourse.com/article/politics/3164545-trump-nominates-loyalist-matthew-whitaker-as-us-ambassador-to-nato,Trump Nominates Loyalist Matthew Whitaker as U.S. Ambassador to NATO,"Donald Trump has nominated Matthew Whitaker as U.S. ambassador to NATO. Whitaker, a loyalist who briefly served as acting attorney general, is expected to strengthen ties with NATO allies. Trump emphasized Whitaker's dedication to promoting 'America First' policies and maintaining peace through strength amid global conflicts.",2024-11-20 16:17:45,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/27_05_2019_11_50_05_8739542.jpg?width=920&format=jpeg,Devdiscourse,7.751369946385343e-22,2,11,54,2,15,Gnews
5379,https://timesofmalta.com/article/the-falcone-foundation-malta.1101221,The Falcone Foundation in Malta,"The Falcone Foundation was founded in 1992, a few months after the assassination of magistrate Giovanni Falcone (picture) as he fought the Sicilian Mafia with Paolo Borsellino.",2024-11-20 05:30:00,https://cdn-attachments.timesofmalta.com/df784b6d703986a08252f01f362377cfc29c2e9d-1732004094-a8adbfec-1920x1280.jpg,timesofmalta,0.07037312511848505,65,120,366,63,193,Newsdata
5380,https://www.devdiscourse.com/article/international/3164907-india-calls-for-fairness-in-un-security-council-veto-power,India Calls for Fairness in UN Security Council Veto Power,"India's Permanent Representative to the UN, Parvathaneni Harish, has emphasised the need for fairness in the distribution of veto power within the Security Council. Speaking at the UN General Assembly, he reiterated India's support for equitable reform and urged progress in text-based negotiations for comprehensive UN reform.",2024-11-21 04:27:01,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/devnews/21_11_2024_09_56_54_1169256.jpg?width=920&format=jpeg,Devdiscourse,2.8510557402967112e-11,6,16,73,5,32,Gnews
5381,https://www.news18.com/india/cant-fix-public-complaints-in-21-day-deadline-make-it-60-i-t-dept-tells-govt-exclusive-9126887.html,"Can’t Fix Public Complaints in 21-Day Deadline, Make It 60: I-T Dept Tells Govt","News18 has accessed the presentation made by an additional director general of income tax. Among all government departments, the I-T wing has the highest pendency of nearly 9,700 complaints, out of which over 7,300 are pending for more than the stipulated deadline in the government of 21 days",2024-11-21 00:30:39,https://images.news18.com/ibnlive/uploads/2024/11/income-tax-1200-1-2024-11-e4e939da76bd804519d211dbad4e6cb7-16x9.jpg?impolicy=website&width=1200&height=675,News18,2.953373140943187e-20,26,66,295,13,128,Gnews
5382,https://www.devdiscourse.com/article/politics/3164817-ethical-dilemma-gaetzs-controversial-nomination,Ethical Dilemma: Gaetz's Controversial Nomination,"A congressional ethics panel is deadlocked on whether to release a report on alleged sexual misconduct by Matt Gaetz. The controversy centers on his nomination by President-elect Trump for attorney general. The Ethics Committee remains divided, and Gaetz's confirmation hangs in the balance.",2024-11-20 23:28:25,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/devnews/24_03_2023_17_01_14_2637398.png?width=920&format=jpeg,Devdiscourse,2.676796029335503e-06,2,11,64,5,25,Gnews
5383,https://www.devdiscourse.com/article/politics/3164794-partisan-deadlock-stalls-release-of-ethics-report-on-gaetz,Partisan Deadlock Stalls Release of Ethics Report on Gaetz,"A congressional ethics committee is deadlocked over releasing its report on allegations against Trump’s Attorney General pick, Matt Gaetz. The former congressman faces scrutiny for alleged misconduct but is not charged. The decision on his confirmation remains uncertain amid mixed reactions from Senate Republicans.",2024-11-20 21:29:55,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/devnews/19_11_2024_18_14_26_1240644.jpg?width=920&format=jpeg,Devdiscourse,1.0980968728428236e-09,0,8,53,4,19,Gnews
5384,https://www.devdiscourse.com/article/politics/3164668-trump-unveils-controversial-cabinet-picks-for-second-term,Trump Unveils Controversial Cabinet Picks for Second Term,"President-elect Donald Trump has announced a series of contentious choices for his cabinet, elevating figures known for their loyalty and polarizing stances. Key appointments include Marco Rubio as Secretary of State and Matt Gaetz as Attorney General, reflecting Trump's strategy for sweeping policy changes and loyalty in his administration.",2024-11-20 17:33:51,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/devnews/12_11_2024_11_54_30_0859659.jpg?width=920&format=jpeg,Devdiscourse,5.034694537039679e-20,1,20,62,2,21,Gnews
5385,https://indianexpress.com/article/cities/bangalore/activists-protest-against-alleged-caste-discrimination-at-iim-bangalore-institute-rejects-charges-9680381/,Activists protest against alleged caste discrimination at IIM Bangalore; institute rejects charges,"Congress general secretary B S Shivanna was among the speakers who addressed the demonstration, where the protesters demanded the resignation of IIM-Bangalore Director Rishikesha T Krishnan.",2024-11-20 17:19:52,https://indianexpress.com/wp-content/themes/indianexpress/images/IE-OGimage.jpg,The Indian Express,2.357854403810483e-10,15,40,267,19,94,Gnews
5386,https://www.firstpost.com/world/trump-picks-matthew-whitaker-as-nominee-for-nato-ambassador-13837066.html,Trump nominates Matthew Whitaker as US ambassador to NATO,"President-elect Donald Trump chose Matthew Whitaker on Wednesday as his nominee to be US ambassador to NATO, selecting a loyalist who briefly served as acting attorney general during Trump's first White House term",2024-11-20 16:58:01,"https://images.firstpost.com/uploads/2024/11/TRUMPNATOnominee1200-2024-11-08622718eaa26d99c8ed1b95cdca82a8.jpg?im=FitAndFill=(1200,675)",Firstpost,0.006207450158138222,6,19,128,14,53,Gnews
5387,https://thebrunswicknews.com/sports/national_sports/boston-mayor-michelle-wu-in-a-fight-with-incoming-trump-border-czar-not-very-smart/article_00154e0f-5f07-5dec-9a61-ea0d2ea4863e.html,Boston Mayor Michelle Wu in a fight with incoming Trump border czar: ‘Not very smart’,BOSTON — Incoming border czar Tom Homan says he hopes Boston Mayor Michelle Wu doesn’t “cross the line” when the Trump administration begins rolling out its mass deportation plan early next year. Homan responded late Monday and again on Tuesday...,2024-11-20 16:31:00,https://bloximages.chicago2.vip.townnews.com/thebrunswicknews.com/content/tncms/assets/v3/editorial/6/ce/6ceee105-9df1-5ce0-8ce7-f7b0c10b30b6/673e13ed3fe07.image.jpg?resize=300%2C200,thebrunswicknews,1.0,0,1,94,0,1,Newsdata
5388,https://www.devdiscourse.com/article/health/3164945-japan-unveils-major-stimulus-package-amid-rising-inflation-woes,Japan Unveils Major Stimulus Package Amid Rising Inflation Woes,"Japan is set to allocate 13.9 trillion yen from its general account to fund a new stimulus package, which aims to alleviate the impact of rising prices on households. The package, totaling 39 trillion yen with private funding, could further strain public finances amidst growing debt concerns.",2024-11-21 04:41:51,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/27_06_2019_18_22_18_3476595.jpg?width=920&format=jpeg,Devdiscourse,1.2176869343163087e-23,4,18,57,2,27,Gnews
5389,https://www.news18.com/viral/general-motors-employee-recieves-laid-off-email-at-5-am-what-do-i-do-next-9127940.html,General Motors Employee Recieves Laid Off Email At 5 Am: ‘What Do I Do Next?’,"Bernard started his career with GM in 1986 as an analyst, and he steadily climbed the ladder taking up different positions for almost four decades.",2024-11-21 09:36:33,https://images.news18.com/ibnlive/uploads/2024/11/news18-25-2024-11-979441c6c54f923a90cea586e180fbf5-16x9.png?impolicy=website&width=1200&height=675,News18,0.9999426205279646,15,22,137,30,81,Gnews
5390,https://www.devdiscourse.com/article/health/3165123-who-secures-17-billion-in-pledges-reaching-53-of-target-for-global-health-strategy-funding,"WHO Secures $1.7 Billion in Pledges, Reaching 53% of Target for Global Health Strategy Funding","The WHO Investment Round aims to raise funds for the Organization’s Fourteenth General Programme of Work, designed to save an additional 40 million lives over the next four years.",2024-11-21 08:35:23,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/devnews/02_11_2024_17_32_42_1774381.png?width=920&format=jpeg,Devdiscourse,8.466686115882798e-07,16,65,259,23,108,Gnews
5391,https://www.firstpost.com/explainers/kim-yong-bok-secretive-north-korean-general-russia-ukraine-war-13837197.html,"Who is Kim Yong Bok, the secretive North Korean general leading troops in the Russia-Ukraine war?","Kim Yong Bok, a high-ranking North Korean general and deputy chief of the general staff, has emerged as a key figure in Pyongyang’s military support for Russia in Ukraine. Overseeing the deployment of at least 11,000 troops, Kim is tasked with integrating these forces into Russian units while ensuring they gain combat experience",2024-11-21 08:29:35,"https://images.firstpost.com/uploads/2024/11/Kim-generals-Reuters-2024-11-d6e3fc4495a11f6c7d6c66154db4ee53.jpg?im=FitAndFill=(1200,675)",Firstpost,2.5662339866122704e-10,26,113,345,20,124,Gnews
5392,https://www.indiatvnews.com/news/world/donald-trump-appoints-matthew-g-whitaker-pete-hoekstra-for-canada-and-nato-envoys-loyalists-lacking-subject-expertise-2024-11-21-962689,"Trump appoints US envoys to Canada and NATO, adding loyalists lacking subject expertise | READ","Whitaker, who served as acting attorney general for three months during Trump's 2017-2021 term, has been actively involved with the America First Policy Institute, a right-leaning think tank that has been working to shape policy for Trump's second term.",2024-11-21 08:17:31,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2024/11/AP11_15_2024_000001B.jpg,India TV News,0.8917805408716721,11,31,188,26,69,Gnews
5393,https://www.deccanchronicle.com/nation/k-sanjay-murthy-sworn-in-as-comptroller-and-auditor-general-of-india-1840016,K Sanjay Murthy sworn in as comptroller and auditor general of India,"New Delhi: Former Higher Education Secretary K Sanjay Murthy was sworn in as the Comptroller and Auditor General (CAG) of India by President Droupadi Murmu on Thursday. Murthy, a 1989 batch Indian...",2024-11-21 06:34:00,https://www.deccanchronicle.com/h-upload/2024/11/21/1864651-untitleddesign17.jpg,Deccan Chronicle,6.97409069674237e-38,0,5,70,2,14,Gnews
5394,https://tucson.com/sports/college/basketball/men/basketball-maui-invitational-lahaina-wildfire-lahainalua/article_c31ef167-2d8d-59b5-8987-08697cef7d3a.html,Maui Invitational returns to a Lahaina still grappling with raw emotions left by wildfire,"Like many, TJ Rickard is excited to have top-drawer basketball played in Lahaina's humble arena, but he worries people will think it's business as usual in his hometown.",2024-11-20 23:30:00,https://bloximages.chicago2.vip.townnews.com/tucson.com/content/tncms/assets/v3/editorial/c/31/c31ef167-2d8d-59b5-8987-08697cef7d3a/673e638b3b20c.preview.jpg?crop=1597%2C899%2C23%2C49&order=crop%2Cresize&resize=1120%2C630,tucson,0.6147944720156063,44,81,321,54,179,Newsdata
5395,https://kenoshanews.com/sports/college/basketball/men/basketball-maui-invitational-lahaina-wildfire-lahainalua/article_97277e8e-fb31-596c-8425-e3688ce6d454.html,Maui Invitational returns to a Lahaina still grappling with raw emotions left by wildfire,"Like many, TJ Rickard is excited to have top-drawer basketball played in Lahaina's humble arena, but he worries people will think it's business as usual in his hometown.",2024-11-20 23:30:00,https://bloximages.chicago2.vip.townnews.com/kenoshanews.com/content/tncms/assets/v3/editorial/3/87/3875fe6b-e5de-535e-8832-ef982fa71e90/673e63531af5a.image.jpg?resize=300%2C200,kenoshanews,0.5929725260732992,44,81,325,54,180,Newsdata
5396,https://www.dominionpost.com/2024/11/20/mon-commission-puts-stipulations-on-westridge-deadline-extensions/,Mon Commission puts stipulations on WestRidge deadline extensions,"MORGANTOWN — Reading between the lines, you get the impression that members of the Monongalia County Commission had a number of questions when they met in closed [...]The post Mon Commission puts stipulations on WestRidge deadline extensions appeared first on Dominion Post.",2024-11-20 23:30:00,https://www.dominionpost.com/wp-content/uploads/2023/06/Mon-County-Courthouse-Photos-06_23_23-BP-3-810x480.jpg,dominionpost,0.00013832299309769096,33,47,231,30,151,Newsdata
5397,https://www.nsnews.com/economy-law-politics/opinion-economic-growth-is-the-only-way-out-of-bcs-financial-mess-9840684,Opinion: Economic growth is the only way out of B.C.’s financial mess,"Housing crisis, fiscal mismanagement and stalled private-sector growth demand decisive action from Premier David Eby",2024-11-20 23:30:00,https://www.vmcdn.ca/f/files/biv/bc-legislature-gov-provofbcflickr-73.jpg;w=960,nsnews,0.0034268643586085777,42,75,284,29,151,Newsdata
5398,https://www.tdtnews.com/article_ed7290ae-d57b-5e47-b9d1-c5d62b3c40d8.html,Big Guns: Paladin live-fire exercise keeps artillery troops prepared for war,"FORT CAVAZOS — The 1st Cavalry Division’s 2nd Battalion, 82nd Field Artillery Unit, held a gunnery exercise Wednesday, showcasing the unit’s M109A7 Paladins, which are armed with 155 mm cannons.",2024-11-20 23:30:00,https://bloximages.newyork1.vip.townnews.com/tdtnews.com/content/tncms/assets/v3/editorial/7/5f/75f4382f-7398-5956-bebf-e81558a99840/673e713803e2d.image.jpg?resize=300%2C170,tdtnews,1.0,0,1,94,0,1,Newsdata
5399,https://www.barryanddistrictnews.co.uk/news/24737664.south-wales-metro-new-electric-trains-move-service/?ref=rss,First electric trains enter service in south Wales,A number of new electric trains are moving into service in south Wales.,2024-11-20 23:30:00,https://www.barryanddistrictnews.co.uk/resources/images/18787052.jpg?type=mds-article-575,barryanddistrictnews,1.137821932790906e-09,7,37,123,9,54,Newsdata
5400,https://www.firstpost.com/explainers/pam-bondi-matt-gaetz-replacement-us-attorney-general-donald-trump-13837500.html,"Who is Pam Bondi, Trump's new pick to replace Matt Gaetz as US attorney general?","Pam Bondi, former Florida attorney general and longtime Trump ally, has been nominated to replace Matt Gaetz as US attorney general. Known for her two-decade prosecutorial career and staunch loyalty to Trump, Bondi’s record is marked by significant accomplishments and controversies",2024-11-22 05:34:16,"https://images.firstpost.com/uploads/2024/11/Pam-Bondi-1-Reuters-2024-11-c68294c5c83c7aac9d2533a418984064.jpg?im=FitAndFill=(1200,675)",Firstpost,0.030680066700335816,29,107,461,54,161,Gnews
5401,https://www.devdiscourse.com/article/politics/3166378-pam-bondi-nominated-as-us-attorney-general-amidst-trumps-strategic-administration-reshuffle,Pam Bondi Nominated as U.S. Attorney General Amidst Trump's Strategic Administration Reshuffle,"Donald Trump has nominated Pam Bondi, former Florida Attorney General, as the new U.S. Attorney General, after Matt Gaetz's withdrawal. Bondi's nomination aligns with Trump’s Justice Department priorities, emphasizing immigration enforcement and religious freedom. Her close association with Trump includes past defense roles during his impeachment trial.",2024-11-22 03:22:13,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/27_05_2019_12_11_15_3417518.jpg?width=920&format=jpeg,Devdiscourse,0.025180639544947075,1,14,64,7,22,Gnews
5402,https://www.indiatvnews.com/news/world/pam-bondi-trump-new-pick-for-us-attorney-general-after-matt-gaetz-withdrawal-latest-updates-2024-11-22-962805,Trump picks Pam Bondi for US Attorney General after Matt Gaetz's withdrawal | Who is she?,The fresh nomination for the powerful position came hours after former Congressman Matt Gaetz announced his decision to withdraw from the nomination process for the post.,2024-11-22 02:44:54,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2024/11/trump-pam-1732242697.jpg,India TV News,0.9843302160295274,25,56,229,48,122,Gnews
5404,https://www.news18.com/world/trump-picks-pam-bondi-as-attorney-general-hours-after-matt-gaetz-withdraws-9128976.html,Trump Picks Pam Bondi As Attorney General Hours After Matt Gaetz Withdraws,Pam Bondi has been an outspoken defender of Trump and was one of his lawyers during his first impeachment trial.,2024-11-22 02:02:38,https://images.news18.com/ibnlive/uploads/2024/11/categorised-as-severe-plus-16-2024-11-f45b63bcf4ade28b6178dc3ae5140599-16x9.jpg?impolicy=website&width=1200&height=675,News18,0.27483041157002186,43,97,421,61,218,Gnews
5405,https://www.deccanchronicle.com/world/trump-nominates-pam-bondi-as-his-next-attorney-general-1840288,Trump nominates Pam Bondi as his next Attorney General,Washington: President-elect Donald Trump has selected Florida Attorney General Pam Bondi as his nominee for Attorney General of the US.The fresh nomination for the powerful position came hours after...,2024-11-22 02:02:00,https://www.deccanchronicle.com/h-upload/2024/11/22/1865004-untitleddesign12.jpg,Deccan Chronicle,0.997777160802548,19,36,138,35,87,Gnews
5406,https://indianexpress.com/article/india/protests-absentees-and-some-tears-first-meeting-under-new-congress-chief-in-madhya-pradesh-is-talk-of-town-9682567/,"Protests, absentees and some tears - first meeting under new Congress chief in Madhya Pradesh is talk of town","Nearly 11 months after assuming the role of PCC chief, Jitu Patwari unveiled his team recently, reconstituting the Political Affairs Committee and appointing 17 vice presidents, 71 general secretaries, and 16 executive committee members.",2024-11-22 01:35:04,https://images.indianexpress.com/2024/11/Madhya-Pradesh-Congress-chief-Jitu-Patwari-with-other.jpg,The Indian Express,0.9126408716958123,20,40,201,34,97,Gnews
5407,https://www.devdiscourse.com/article/politics/3166350-pam-bondi-trumps-new-pick-for-attorney-general,Pam Bondi: Trump's New Pick for Attorney General,"Donald Trump has nominated Pam Bondi as U.S. Attorney General following Matt Gaetz's withdrawal. Bondi, a former Florida Attorney General, has extensive prosecutorial experience and is a staunch Trump supporter. Her nomination aims to refocus the Department of Justice on Trump's agenda, particularly illegal immigration and crime.",2024-11-22 01:33:23,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/29_02_2020_16_57_14_7140931.jpg?width=920&format=jpeg,Devdiscourse,0.02621987137296965,3,12,50,5,21,Gnews
5408,https://www.devdiscourse.com/article/law-order/3166348-pam-bondi-nominated-as-us-attorney-general-by-president-elect-trump,Pam Bondi Nominated as US Attorney General by President-elect Trump,"President-elect Donald Trump has nominated Pam Bondi, the former Florida Attorney General, as the next US Attorney General. This nomination follows Matt Gaetz's withdrawal amid political backlash. Bondi is praised for her tough stance on crime and commitment to 'Make America Safe Again' by refocusing the DOJ.",2024-11-22 01:22:33,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/27_05_2019_11_51_19_0419949.jpg?width=920&format=jpeg,Devdiscourse,0.0005371047181804063,2,12,62,5,16,Gnews
5409,https://www.cnet.com/how-to/want-impossibly-crispy-stuffing-forget-the-oven-and-do-this-instead/,Want Impossibly Crispy Stuffing? Forget the Oven and Do This Instead.,There's a secret weapon for stuffing so crispy it'll melt your face. Here's how it's done.,2024-11-21 19:31:00,https://www.cnet.com/a/img/resize/175d23d1548e5acb0ee5fb5dea9aa5b0714f5cf3/hub/2024/11/19/dbd88023-5beb-4cd8-95f1-12bc6ca43740/screenshot-2024-11-19-at-1-32-56pm.png?auto=webp&width=300,cnet,0.9763788614641102,75,77,266,62,175,Newsdata
5410,https://www.capjournal.com/arena/lifestyle_entertainment/sams-clubs-gorgeous-32-piece-porcelain-dinnerware-set-is-nearly-identical-to-a-pottery-barn/article_4a140e1b-dbf7-50cd-ac88-79e32b610e1f.html,Sam's Club's Gorgeous 32-Piece Porcelain Dinnerware Set Is Nearly Identical to a Pottery Barn Style 4x the Price,A deal too good to pass up on.,2024-11-21 20:30:00,https://bloximages.chicago2.vip.townnews.com/capjournal.com/content/tncms/assets/v3/editorial/8/4f/84fa0227-ffcf-5268-ac8a-4cdb67ea4dce/673fb43269995.image.jpg?resize=300%2C199,capjournal,1.0,0,1,94,0,1,Newsdata
5411,https://theprint.in/world/gaetz-withdraws-as-us-attorney-general-nominee-in-1st-setback-to-trump-2-0-pam-bondi-the-new-ag-pick/2368511/,Gaetz withdraws as US Attorney General nominee in 1st setback to Trump 2.0. Pam Bondi the new AG pick,House Committee on Ethics was investigating allegations against Matt Gaetz & was to release a report. Donald Trump has acted swiftly to nominate former Florida Attorney General Bondi.,2024-11-22 07:43:52,https://static.theprint.in/wp-content/uploads/2024/11/Collage-3.jpg,ThePrint,0.66050132188146,33,53,282,45,130,Gnews
5412,https://www.sentinelsource.com/news/obituaries/john-thomas-scott/article_db87e528-a840-11ef-9198-73bc1e02c673.html,John Thomas Scott,"John Thomas Scott, 68, passed away on Oct. 31, 2024, at his home in Keene, shortly after a cancer diagnosis.",2024-11-21 21:30:00,https://bloximages.chicago2.vip.townnews.com/sentinelsource.com/content/tncms/assets/v3/editorial/1/70/1701982e-c344-59d0-9135-4e218a7d0a34/673f8eebe99f4.image.jpg?resize=300%2C414,sentinelsource,1.0,0,1,94,0,1,Newsdata
5413,https://www.newswise.com/articles/the-parasaurolophus-pipes-modeling-the-dinosaur-s-crest-to-study-its-sound-asa187/?sc=rsla,The Parasaurolophus' Pipes: Modeling the Dinosaur's Crest To Study Its Sound #ASA187,Hongjun Lin from New York University will present results on the acoustic characteristics of a physical model of the Parasaurolophus' crest as part of the virtual 187th ASA Meeting. Lin created a physical setup made of tubes to represent a mathematical model that will allow researchers to discover what was happening acoustically inside the crest.,2024-11-21 21:30:00,https://www.newswise.com/legacy/image.php?height=150&image=%2Fimages%2Fuploads%2F2024%2F11%2F12%2F673387ef4eb09_ASA1873pSA7dinosaur.jpg&width=100,newswise,4.304813298810328e-05,16,63,243,22,122,Newsdata
5414,https://www.devdiscourse.com/article/law-order/3166774-strengthening-indo-us-relations-a-diplomats-perspective,Strengthening Indo-US Relations: A Diplomat's Perspective,"Mike Hankey, Consul General of the US in Mumbai, anticipates continued strengthening of ties between India and the US, emphasizing increases in student exchanges and technological partnerships. While acknowledging the upcoming change in the US administration, he highlighted ongoing visa processing improvements and educational collaborations.",2024-11-22 09:24:29,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/27_05_2019_11_52_07_9391333.jpg?width=920&format=jpeg,Devdiscourse,0.9997206937375102,3,17,56,0,23,Gnews
5415,https://www.express.co.uk/showbiz/tv-radio/1979110/itv-im-celebrity-cast-punished-breaking,ITV I'm A Celebrity camp punished as campmates caught breaking show rules,The dust has barely settled on the I'm A Celebrity...Get Me Out Of Here! jungle but the stars have already been punished for breaking one big camp rule.,2024-11-21 22:30:00,https://cdn.images.express.co.uk/img/dynamic/20/590x/1979110_1.jpg,expresscouk,0.9862310747061636,16,21,114,19,58,Newsdata
5416,https://mtstandard.com/sports/college/lil-wayne-glorilla-camila-cabello-to-perform-at-college-football-national-championship/article_634cf13c-ad5b-5a62-8938-3523b1eb5971.html,"Lil Wayne, GloRilla, Camila Cabello to perform at College Football National Championship",ATLANTA — On Jan. 18 and 19 the AT&T Playoff Playlist Live! will be held at State Farm Arena in advance of the College Football Playoff national championship on Jan. 20. The star-studded lineup was announced Thursday at a news...,2024-11-21 22:30:00,https://bloximages.chicago2.vip.townnews.com/mtstandard.com/content/tncms/assets/v3/editorial/f/62/f6243125-678c-5b77-a7db-6d482c35a52c/673fc3dca6549.image.jpg?resize=300%2C214,mtstandard,7.661263786275233e-29,11,36,264,10,88,Newsdata
5417,https://www.firstpost.com/world/idf-appoints-brig-gen-nadav-lotan-as-new-ground-forces-commander-13837776.html,IDF appoints Brig. Gen. Nadav Lotan as new ground forces commander,"The decision, made by IDF Chief of Staff Lt. Gen. Herzi Halevi and approved by Defence Minister Israel Katz, promotes Lotan to the rank of major general, according to a report",2024-11-22 14:43:50,"https://images.firstpost.com/uploads/2024/11/Lotan1200-2024-11-42e9a32e915a894f37d2a8153b0bcc40.jpg?im=FitAndFill=(1200,675)",Firstpost,1.0428436253414845e-36,4,14,76,1,24,Gnews
5418,https://www.news18.com/politics/inside-details-of-bjps-8-hour-meeting-on-maharashtra-jharkhand-poll-results-eve-9130326.html,"Inside Details Of BJP’s 8-Hour Meeting On Maharashtra, Jharkhand Poll Results Eve","BJP president JP Nadda general secretary (organisation) BL Santosh, general secretaries Vinod Tawde, Arun Singh and Dushyant Gautam were present at the meeting",2024-11-22 14:04:28,https://images.news18.com/ibnlive/uploads/2024/06/jp-nadda-amritsar-2024-06-427e4a4b45c456c7c517a4da791a5c4c-16x9.png?impolicy=website&width=1200&height=675,News18,5.187099111427939e-08,9,25,140,12,56,Gnews
5419,https://www.firstpost.com/world/icc-arrest-warrant-against-netanyahu-is-the-political-death-of-zionist-regime-irans-revolutionary-guards-13837762.html,ICC arrest warrant against Netanyahu is the 'political death of Zionist regime': Iran's Revolutionary Guards,"In the first official reaction by Iran, General Hossein Salami Salami called the ICC warrant ""a welcome move"" and a ""great victory for the Palestinian and Lebanese resistance movements,"" both supported by the Islamic Republic",2024-11-22 13:34:04,"https://images.firstpost.com/uploads/2024/08/AP22216651593059-640x400-2024-08-73c30b17b1b8fbba227189627b3fee0a.jpg?im=FitAndFill=(1200,675)",Firstpost,8.065830991867044e-24,6,24,146,6,44,Gnews
5420,https://www.devdiscourse.com/article/law-order/3167147-supreme-court-petition-sparks-israels-potential-constitutional-crisis,Supreme Court Petition Sparks Israel's Potential Constitutional Crisis,"A petition filed by NGOs to dismiss far-right Israeli Minister Itamar Ben-Gvir may lead to a constitutional crisis in Israel. The minister, accused of politicizing the police, faces allegations from former officials and Attorney General Gali Baharav-Miara. The outcome could deeply affect Israeli governance.",2024-11-22 13:09:35,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/19_06_2024_13_07_38_7038468.png?width=920&format=jpeg,Devdiscourse,0.999956467752492,1,13,46,0,18,Gnews
5421,https://www.devdiscourse.com/article/politics/3167122-trumps-shifting-picks-and-policy-plans-a-day-in-us-politics,Trump's Shifting Picks and Policy Plans: A Day in US Politics,"In a series of developments, Matt Gaetz withdrew from the Attorney General nomination, while Trump appointed Pam Bondi. Trump also plans regulatory cuts with Elon Musk, amid sexual assault allegations against Pete Hegseth and findings of excessive police force in New Jersey.",2024-11-22 12:59:00,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/devnews/12_11_2024_11_54_30_0859659.jpg?width=920&format=jpeg,Devdiscourse,2.5258691849933816e-08,2,16,52,4,17,Gnews
5422,https://www.news18.com/auto/ather-energy-launches-eight70tm-warranty-package-for-electric-scooters-check-details-9129715.html,"Ather Energy Launches ‘Eight70TM Warranty’ Package for Electric Scooters, Check Details",This has been done in collaboration with Reliance General Insurance. It allows the customers to enjoy the benefits regarding the batteries.,2024-11-22 11:22:26,https://images.news18.com/ibnlive/uploads/2024/11/new-project-1-2-2024-11-22t164833.092-2024-11-4a3ba2b4efadb95c11eba872385faec6-16x9.jpg?impolicy=website&width=1200&height=675,News18,8.429453574872497e-06,10,28,157,15,63,Gnews
5423,https://www.devdiscourse.com/article/politics/3166842-ruling-alliance-poised-for-victory-in-jharkhand-elections,Ruling Alliance Poised for Victory in Jharkhand Elections,"Ghulam Ahmad Mir, AICC general secretary and Jharkhand in-charge, is confident of the ruling alliance's victory in Jharkhand with better numbers than 2019 elections. The Congress, JMM, RJD, CPI (ML) L alliance is poised for success despite challenges, as counting for 81 assembly seats begins.",2024-11-22 10:08:49,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/15_07_2024_14_51_24_9836781.png?width=920&format=jpeg,Devdiscourse,2.4251820747751855e-11,3,9,49,3,15,Gnews
5424,http://www.skysports.com/f1/live-blog/12040/13258127/f1-las-vegas-gp-live-race-qualifying-practice-updates-results-stream-highlights-as-racing-returns-the-strip,Las Vegas GP: Second practice after Hamilton sets early pace LIVE!,,2024-11-22 05:30:00,https://e1.365dm.com/24/11/1920x1080/skysports-lewis-hamilton-mercedes_6754175.jpg,skysports,0.9999999941078153,6,3,29,17,35,Newsdata
